county_name,correlation
Brussels-Capital,-0.011763963936542481
Buckinghamshire,0.45138716021792635
Bucks County,-0.28774233150838846
Buffalo City Metropolitan Municipality,-0.08015332695221357
Burke County,-0.5345224838248487
Burlington County,0.057790131973634466
Caddo Parish,-0.16369322855447757
Caerphilly,0.43967960484276447
Cagliari,0.11396057645963795
Caithness,-0.023435994893932777
Cajicá,-0.4588314677411235
Calabar Municipal,0.48746667822143264
Cambridgeshire,0.4565682096756747
Camden County,0.4309479828455072
Campiña de Jerez,0.36997003669797174
Campo de Gibraltar,0.2920811502902516
Canton Capellen,-0.08574929257125441
Canton Clervaux,0.463253399409231
Canton Mersch,0.40113522876944085
Cape May County,-0.0926017559649785
Cape Winelands District Municipality,-0.46959557371280497
Capital Regional District,-0.40233989938361225
Cardiff,0.6065587117830394
Cardiganshire,-0.1260294964370292
Carmarthenshire,0.41169947429492376
Cass County,-0.6536797753459086
Castelló / Castellón,0.05108178598567695
Catania,0.2778273640121476
Cecil County,0.23595218958540412
Central Bedfordshire,0.4840136134784434
Ceredigion,0.3566075738643468
Chalkidiki Regional Unit,-0.18898223650461363
Champaign County,0.1336306209562122
Chania Regional Unit,-0.007040748344018716
Charente-Maritime,-0.2530551031809113
Charleston County,-0.6071428571428572
Cheshire County,-0.3054236108907631
Cheshire East,0.4510531212094751
Cheshire West and Chester,0.5467655848504998
Chester,0.07808485040454298
Chester County,-0.34461505380692914
Chesterfield County,-0.008777558424924642
Chieti,0.5638220758286255
Chippewa County,-0.5000000000000001
Chris Hani District Municipality,0.24939668530906967
Christchurch City,-0.24743999891111712
City of Belgrade,-0.029747383216877386
City of Bristol,0.5615411518232729
City of Cape Town,0.009926554580892373
City of Ekurhuleni Metropolitan Municipality,0.3881865597422702
City of Johannesburg Metropolitan Municipality,-0.06674829323888606
City of Leicester,0.005541557229847387
City of Perth,-0.2890529247924638
City of Peterborough,0.318280032453406
City of Tshwane Metropolitan Municipality,0.1373188512042714
Ciudad Real,-0.447213595499958
Clackmannanshire,0.40110473982539907
Clark County,-0.035441749126689535
Cobb County,-0.254202998839834
Coimbra,-0.2042125470791641
Collier County,-0.26919095102908275
Collin County,-0.1700450313368913
Conthey,-0.31120711102374027
Contra Costa County,0.057259833431386825
Conwy,0.5595076183212178
Cook County,0.03185839693167885
Cordova,0.34156502553198664
Corfu Regional Unit,0.08266095018258163
Cornwall,0.5893802860482036
Cosenza,-0.5346368036558073
Costa del Sol Occidental,0.21958860540424746
County Carlow,0.043033148291193535
County Cavan,-0.006649939707486642
County Clare,-0.043979949713354276
County Cork,0.1269464324111561
County Donegal,0.2228291798844321
County Dublin,-0.07960063614200638
County Durham,0.3641078916758601
County Fermanagh,0.1396577711399091
County Galway,-0.0789433123131841
County Kerry,0.10655456892513814
County Kildare,0.02460815046182279
County Leitrim,0.8699176724016802
County Limerick,0.22537446792760446
County Londonderry,0.5106788684178168
County Longford,-0.27216552697590873
County Louth,0.042645164432661725
County Mayo,0.2085144236118098
County Meath,0.027212488633443496
County Offaly,-0.851679817323415
County Roscommon,0.45883146774112343
County Sligo,-0.203925521031673
County Tipperary,-0.07105718702010182
County Tyrone,0.09353061161298991
County Wexford,0.046676363836973114
County Wicklow,-0.11244012703458321
Creuse,-0.7208414367665803
Cumberland County,0.10850611675240762
Cumbria,0.6339437946592432
Cuyahoga County,0.0320646906192608
Cádiz,-0.08304547985373993
Dadri,-0.046305418784875645
Dallas County,-0.05085677273867036
Dane County,-0.1889822365046136
Darlington,0.17853839605577365
Daskroi Taluka,-0.5773502691896257
Dauphin County,0.08574929257125438
Davidson County,-0.12105267870347246
Davis County,0.18162257683417965
DeKalb County,-0.09834402636005135
Delaware County,-0.2593858749163236
Denbighshire,0.3532026379966159
Denver County,0.2186470213054442
Derby,0.5190869167368529
Derbyshire,0.5554645527628458
Deux-Sèvres,0.09802219331397025
Devon,0.5928548359705123
Distretto di Lugano,-0.8660254037844385
District Zurich,-0.29408584883752314
District d'Aigle,-0.7365409422775049
District de Lausanne,0.3993853109565295
District de Nyon,0.26462806201248157
Dorchester County,-0.129923179210829
Dordogne,0.3584116768761722
Dorset,0.5850798724666276
Douglas County,0.17898344399502863
Doña Ana County,0.23904572186687875
Dr Kenneth Kaunda District Municipality,-2.7755575615628914e-17
DuPage County,-0.21821789023599236
Dumfries and Galloway,0.10337427487476264
Dumfriesshire,-0.17886570834889917
Dundee City,0.25627107415593425
Durham County,-0.07334115178083975
Durham Region,-0.20551616105628595
Dutchess County,-0.5594309277855156
East Ayrshire,0.4472124244591032
East Baton Rouge Parish,-0.14394032120171635
East Dunbartonshire,0.2661724897274807
East Lothian,0.2395853113556489
East Renfrewshire,0.5466103627077085
East Riding of Yorkshire,0.6193717110847549
East Sussex,0.571003674594689
El Paso County,0.188371629943954
Emmental administrative district,0.09905360646879133
Entremont,-0.5547001962252291
Erandol,0.13145328934848044
Erie County,0.18623946557870824
Escambia County,-0.27565892320998553
Essex,0.48757888647609127
Essex County,0.1923472964571802
Eti Osa,0.020498070425497943
Euboea Regional Unit,0.8660254037844386
Fairfax County,-0.10726977920019842
Fairfield County,0.6220773066574375
Falkirk,0.5393759569190459
Fall River County,-0.2773500981126145
Faro,0.05254484792359308
Fethiye,0.6139601294045424
Fife,0.5468447944972198
Flintshire,0.5846037027679148
Fort Bend County,0.22036156163085363
Franklin County,-0.0005146722232178694
Fraser Valley Regional District,-0.04544331919893864
Frederick County,0.447213595499958
Fremont County,2.7755575615628914e-17
Frosinone,2.7755575615628914e-17
Frutigen-Niedersimmental administrative district,0.9449111825230679
Fulton County,-0.14954401031679998
Ga East,-0.37513942075806084
Ga South,0.8077806958015601
Garden Route District Municipality,0.3550358012483632
Gautam Buddha Nagar,0.08487823664183113
Genoa,0.08677957706543016
Gent,-0.05976143046671971
Gers,-0.5960395606792697
Gersau,0.8660254037844386
Gert Sibande,0.5773502691896257
Ghaziabad,-0.04069826140345122
Girona,-0.1842305854595488
Gironde,-0.12463539056995115
Glasgow City,0.3985298922319314
Gloucester County,-0.27170914276395797
Gloucestershire,0.5573599823259162
Granada,-0.11794466228432648
Greater Manchester,0.6561809315860976
Greene County,-0.3427530813818424
Greenville County,-0.03704691979244036
Gruyère District,-0.727606875108999
Guadalupe,-0.5222329678670934
Guayaquil,-0.2054609165359142
Guilford County,-0.14085030944736937
Gwent,0.26037122884563485
Gwynedd,0.10343854512670617
Halle-Vilvoorde,-0.04315765032363268
Halton,0.37787008498629426
Halton Region,-0.11837462951149474
Hamilton County,0.228660164710279
Hampden County,-0.2730976728244823
Hampshire,0.5333508817667203
Hanover County,-0.5813183589761798
Harju maakond,-0.36115755925730764
Harris County,0.09657895665200086
Harrison County,-0.31399291281137953
Hartford County,0.2537780732990965
Hartlepool,0.1279168384692549
Haute-Garonne,-0.030360585967999933
Haute-Marne,-0.5472166518283488
Haute-Vienne,-0.5232236814530984
Hautes-Alpes,-0.33333333333333326
Hauts-de-Seine,-0.28517591273601506
Haveli,-0.21606040536255627
Hennepin County,-0.2774210465172995
Henry County,0.33166247903554
Heraklion Regional Unit,-0.09550011171922261
Herefordshire,0.5198137808570801
Herkimer County,-0.038320083261967425
Hermosillo,0.09128709291752769
Hertfordshire,0.5269635891952511
Hidalgo County,0.01854001090193541
Highland,0.6001604116378477
Hillsborough County,0.3207408452623164
Hinds County,0.18898223650461365
Horry County,0.375
Houston County,-0.1023166405492243
Howard County,0.1935731080835979
Hoy,-0.07836116140677817
Hudson County,0.11994259525431109
Huixquilucan,0.7559289460184545
Humphreys County,0.11396057645963797
Hunterdon County,0.02903610668904822
Hérault,0.025165648667000065
Höfe,0.915884837754253
Ibadan North,0.56418988840214
Ibadan South West,0.28308109597969694
Ika South,-0.870388279778489
Ikeja,0.054034760282278764
Ille-et-Vilaine,-0.12433887614436066
Ilorin East,-0.11509180669753177
Inverclyde,0.3227124336734974
Isfahan County,-0.6623721821790326
Isle of Anglesey,0.3592774538544484
Isle of Wight,0.5100464236849859
Jackson County,-0.1682976331617541
James City County,0.33942211665106525
Jaén,0.5088606144228791
Jefferson County,0.08714162106779166
Jerusalem Subdistrict,-0.08261359951610162
Jihočeský kraj,0.45103248821535874
Johnson County,0.2445375498281332
Jos North,0.2538732939562206
Jämtland County,-0.7724987883063537
Kagua District,0.2499999999999999
Kalamazoo County,-0.5
Kami-Ina County,-0.42353786257094633
Kamonyi,-0.8461726788504911
Karanganyar,0.08309075062470822
Karaye,0.0
Kavala Regional Unit,0.5423261445466404
Kefallonia Regional Unit,-0.023330507111156126
Kent,0.6148014775689589
Kent County,-0.30348095023818306
Kern County,-0.08571428571428566
Khan Na Yao District,-0.22831482556870486
Khlong Toei District,1.0
King County,-0.16409795320052917
Kingston,-0.05143444998736399
Kingston upon Hull,0.7085055600037834
Kirkcudbrightshire,-0.22494105274097015
Kitsap County,0.07254762501100122
Knox County,-0.32465409263474043
Kokona,0.4137291280148423
Kos Regional Unit,0.040565188116254286
Kosofe,-0.1336306209562122
Kreis Mettmann,-0.1740776559556978
Královéhradecký kraj,1.0
Kuşadası,0.0
La Axarquía,-0.5742170573710375
Lackawanna County,-0.08727542225392869
Lafayette Parish,0.050165174752252906
Lagos Island,-0.3034794041861159
Lake County,-0.03510032555702931
Lam Luk Ka District,-0.5
Lanarkshire,0.21892872254396756
Lancashire,0.6652849983892966
Landes,-0.11111111111111112
Landkreis Bad Kissingen,-1.0
Landkreis Peine,-0.5000000000000001
Landkreis Saarlouis,0.7559289460184544
Landkreis Trier-Saarburg,0.408248290463863
Landkreis Waldeck-Frankenberg,-0.11918615351802395
Langa,0.1341912390184521
Las Palmas,0.057821262927836334
Lasithi Regional Unit,0.8226645493664559
Lawrence County,-0.4435327625727439
Lecce,-0.41666666666666663
Lee County,-0.09298599569076435
Lehigh County,0.2531916000111157
Leicestershire,0.5468739332615743
Leiria,-0.4850583336112523
Les Pays-d'en-Haut,0.5773502691896256
Lesbos Regional Unit,0.33333333333333326
León,-0.24551931555165954
Lincoln County,-0.1557928228220243
Lincolnshire,0.6358405681865997
Lisbon,-0.30963968547008547
Litchfield County,0.1208224285208811
Livingston County,-0.30588764516074896
London,0.015949102479329794
Lorain County,0.0
Loralai District,-0.1909133561529177
Los Angeles County,0.10875883777289168
Lot-et-Garonne,-0.4183300132670378
Loudoun County,-0.447213595499958
Lubbock County,-0.1395108035065521
Lucca,-0.4931969619160719
Luton,0.44913103514544994
Luzerne County,0.16597711578910485
Maaseik,0.6073115698974038
Madison County,-0.15698350165564456
Malaga,-0.1198274631125852
Manatee County,-0.3537929361365359
Mangaung Metropolitan Municipality,-0.1916629694999819
Manistee County,0.0029361243942593145
Maricopa County,-0.23317299418996332
Marion County,-0.46579713069851214
Maritime Alps,0.3232235804242647
Marmaris,0.25544332624352517
McLean County,0.09316184307833254
Mecklenburg County,-0.0468628512882212
Medway,0.4881632014568248
Mercer County,0.31604954186412315
Merrimack County,-0.11707238147351325
Merthyr Tydfil,0.17440026811781076
Messina,-0.1829676505197998
Metro Vancouver,-0.19068495250956197
Metropolitan City of Florence,-0.3460505994541859
Metropolitan Region of Porto Alegre,0.1899833510816355
Miami-Dade County,0.12383595892690584
Michael,-0.06622661785325223
Mid Glamorgan,-0.002140676298271632
Middle,0.01717867705784773
Middlesbrough,0.43043917663150716
Middlesex County,0.13421405085977856
Midlothian,0.5187844788077483
Milan,-0.06601256740967672
Milton Keynes,0.5099101467533433
Milwaukee County,0.11049973825574728
Monmouth County,-0.14223705419373348
Monmouthshire,0.30812813645500226
Monroe County,-0.14596162683055408
Mons,0.6546536707079772
Montgomery County,-0.15087243619390658
Monza and Brianza,-0.32130047192134736
Moray,0.18137612899692673
Morris County,-0.4073721566836622
Municipal Area Council,0.18625316711339662
Municipio de Querétaro,-0.16116459280507608
Municipio de Tijuana,-0.11474973372399375
Muskoka District,0.01569170338241907
Mykonos Regional Unit,-0.17407765595569785
Málaga-Costa del Sol,-0.6868028197434451
Mérida,-0.032679738562091505
Napoli,0.22916558145967345
Nassau County,-0.179638080037972
Naxos Regional Unit,-0.33333333333333326
Neath Port Talbot,0.2943508014150255
Nelson County,0.02259828865127382
Nelson Mandela Bay Metropolitan Municipality,0.13559970615549977
New Castle County,0.04977867406033944
New Haven County,0.32448629397160744
New London County,0.010066187702456458
New York County,0.2543523727175603
Newport County,-0.051024228490560146
Newport News,0.3324485988694513
Ngaka Modiri Molema District Municipality,-0.42365927286816174
Niagara County,-0.3575992699260758
Niagara Region,-0.36273812505500586
Nièvre,-0.05140240562662812
Nord,-0.4046494260189544
Nordland,-0.24019223070763074
Norfolk,0.6530390182176578
Norfolk County,-0.06578392985637026
North Ayrshire,0.4274364064701664
North East Lincolnshire,0.3568362364974509
North Lanarkshire,0.2363766755414777
North Lincolnshire,0.47845522612518704
North Somerset,0.4366863145944871
North Yorkshire,0.6229089946473781
Northampton County,-0.21055108693648458
Northamptonshire,0.5492861724579823
Northumberland,0.3632431429625213
Northumberland County,-2.7755575615628914e-17
Nottinghamshire,0.6396973493129045
Nuoro,0.29277002188455997
Nye County,0.9999999999999998
Oakland County,0.2847026406292378
Obafemi Owode,1.0
Obersimmental-Saanen administrative district,0.30151134457776363
Ocean County,-0.05965457709308623
Ojo,0.41382044088453246
Ongjin-gun,-0.2773500981126146
Ontario County,0.39001424475410007
Orange County,-0.11842894684247793
Oredo,-0.08384127438581328
Orkney Islands,0.3225118020487589
Orleans Parish,0.13641900722022116
Ortaca,-0.4999999999999999
Oshimili South,-0.9983000145113325
Ostend,-0.033389028164708894
Ottawa,-0.268918183599608
Outagamie County,0.04761904761904762
Oxfordshire,0.5601997161110503
Pachalik d'Essaouira باشوية الصويرة,0.25726500507835764
Pachalik du Fes,-0.5
Pak Kret District,0.5
Palm Beach County,-0.21219640023029146
Papa,0.02146751885683447
Paris,-0.19852621157356146
Parma,0.5188745216627707
Pas-de-Calais,-0.17306794057626615
Passaic County,0.15283029160931771
Pathum Wan District,0.5454678828928479
Patna Rural,-0.04175940722106988
Peel Region,0.14232515258478495
Pembrokeshire,0.24836598175919847
Pennington County,-0.5000000000000001
Penobscot County,0.08574929257125442
Perth and Kinross,0.558220391737783
Perugia,0.02545767402479316
Pescara,-0.36994288323704355
Pest megye,0.3290272747965588
Peterborough,-0.1378912824177772
Phaya Thai District,-0.2562864291793598
Philadelphia County,0.11414051663713985
Phra Nakhon District,-0.34134663354960015
Pierce County,-0.2376465939466792
Pima County,0.20510386932016503
Pinellas County,-0.28749427539832567
Pisa,-0.2601561405405476
Pixley ka Seme District Municipality,-0.31998176537412815
Plymouth County,-0.017764275753885575
Polk County,-0.31622776601683794
Porter County,0.13946648938881384
Porto,-0.08785849603117546
Powys,0.36558571193097844
Poznań County,-0.8660254037844388
Prayagraj,-0.5961441129743583
Prince George's County,0.1414419433298666
Prince William County,0.07254762501100115
Providence County,0.03472752990906526
Provincia de Cautín,0.5
Provincia de Santiago,-0.12250835266223614
Provincia di Trento,0.27565892320998553
Prättigau/Davos,-0.35476885481406584
Pukhavichy District,-0.9482809719535985
Pulaski County,0.017532995799716018
Putnam County,0.10675652664892174
Pyrénées-Atlantiques,0.3923635174844169
Queens County,-0.3333333333333333
Quito,0.08298116722193226
Ramsey County,0.1743794926005806
Ravenna,-0.3333333333333333
Redcar and Cleveland,0.16908537719127642
Region Hannover,-0.15756743919513927
Region of Murcia,0.09126608893735133
Region of Waterloo,-0.04278245241222514
Regional District of East Kootenay,-0.1909406539564933
Regional Unit of Central Athens,-0.39734368689233746
Regional Unit of East Attica,0.6332814993688535
Regional Unit of South Athens,-0.2550511845665463
Região Integrada de Desenvolvimento do Distrito Federal e Entorno,0.47162110914189936
Região Metropolitana de Belo Horizonte,-0.10652502718488434
Região Metropolitana de Campinas,0.19588316178345747
Região Metropolitana de Sorocaba,-0.35355339059327384
Região Metropolitana de São Paulo,-0.1476120169760271
Região Metropolitana do Recife,-0.20146932183449034
Região Metropolitana do Rio de Janeiro,-0.2050382859206895
Renfrewshire,-0.052768834904146085
Rensselaer County,0.3181285022738857
Rethymno Regional Unit,0.07176157356676471
Rhodes Regional Unit,0.09233324040154638
Rhondda Cynon Taf,0.5857643661214147
Rhône,-0.21263542439572997
Riley County,-0.408248290463863
Riverside County,0.037382056222039266
Rockall,-0.11449593187462981
Rockingham County,0.22800483931508858
Rockland County,0.289416439941107
Rockwall County,-0.24931034351370202
Rogaland,0.34426518632954817
Roma Capitale,-0.028878844754188497
Rubavu,0.0
Rushen,0.19700105059698922
Rutherford County,-0.036211395196450585
Rutland,0.053763603672322184
Sacramento County,0.14433756729740643
Saint Joseph County,-0.04682929057908469
Saint Louis County,0.12898007411770435
Saint Michael,-0.5773502691896257
Salerno,-0.6888747637021417
San Diego County,0.13566392577415756
San Francisco,0.26577644574637044
San Juan County,-0.13483997249264842
San Mateo County,-0.07761505257063327
San Pedro Tlaquepaque,0.6933752452815364
Sanand Taluka,0.2661305668505308
Sandoval County,0.34494179001250863
Santa Barbara County,0.3202563076101742
Santa Clara County,0.1565250314819947
Santa Cruz de Tenerife,0.07747431336295116
Santo Domingo Norte,-0.1369039029434728
Saphan Sung District,0.18143119088615334
Sassari,0.4662524041201567
Savoy,-0.13297011957196203
Saône-et-Loire,0.39975383091491923
Schwarzwald-Baar-Kreis,0.0
Scott County,-0.5222329678670935
Scottish Borders,0.4406483065116717
Seine-Maritime,-0.10409005258173472
Seine-Saint-Denis,0.2925969387941235
Seine-et-Marne,-0.06348886721636185
Selkirkshire,-0.20298489334144768
Serranía de Ronda,0.40522336927461444
Setúbal,0.13960639637244224
Sevilla,-0.3671070615489668
Shelby County,0.3670258443264916
Shenandoah County,-0.15802580583302644
Shetland Islands,0.17757826851681996
Shropshire,0.602915993135684
Sidoarjo,0.06788442333021308
Siena,-0.5601120336112039
Sierra de Cádiz,-0.49099025303098287
Sint-Niklaas,0.10758416331748799
Siracusa,-0.10096270528948667
Solano County,-0.15156058320079008
Somerset,0.463290123194976
Somerset County,-0.17487828973523126
Somme,0.0
South Ayrshire,0.5330519642497555
South County,0.18342799392184025
South Gloucestershire,0.4354775545672744
South Lanarkshire,0.1953274070882427
South Tyrol,-0.185499629001113
Southwest Finland,-0.47173514398819716
Spartanburg County,-0.04490132550669376
Spotsylvania County,-1.0
Squamish-Lillooet Regional District,0.34071269969713974
Staffordshire,0.640604047889327
Stanislaus County,-0.060893979497592884
Stirling,0.44573439496738276
Stirlingshire,0.12949239507118013
Stockholm County,0.09723496187766026
Stockton-on-Tees,0.5295602771522009
Stroma,-0.08478941101116685
Suffolk,0.5446847429477728
Suffolk County,-0.11354062494039437
Sullivan County,-0.1932312332338428
Sunshine Coast Regional District,-0.27116307227332015
Surrey,0.4579456290775709
Surulere,0.031219695792920797
Sussex County,-0.0967322053742094
Sutherland,0.09138034281005719
Swansea,0.5119750936036433
Swindon,0.34952965599638564
Taranto,-0.27195504430783296
Tarragona,-0.22580645161290325
Tarrant County,0.10799184104079186
Taupo District,0.03758230140014146
Taxco de Alarcón,-0.7559289460184545
Tehama County,-0.22091960843247443
Tehatta-I,0.5329387100211929
Tehran County,0.03239917046159174
Tel Aviv Subdistrict,0.23108543762956504
Telford and Wrekin,0.4560048838763974
Tema,-0.07632327769721764
Teosa,-0.3481024530778799
Thane,0.3395927329342777
Thesprotia Regional Unit,0.6436042513101851
Thira Regional Unit,0.808454341510396
Thurrock,0.6645616625013759
Thurston County,-0.6008061208732147
Timiș,-0.2773500981126146
Toledo,-0.6697196175015445
Tolland County,0.10148593858630636
Tompkins County,1.0
Torbay,0.16822795450504996
Torfaen,0.5851105765974706
Torino,0.013176156917368252
Travis County,0.420084025208403
Tulare County,-0.1889822365046136
Tuolumne County,0.43095363274441206
Tyne and Wear,0.4837544722218312
Union County,0.1658176226801337
Upper Savoy,0.08866170254468361
Urban agglomeration of Montreal,0.07642015095873345
Utah County,-0.1436842416214199
Uusimaa,0.17493542091745376
Vadodara Taluka,0.17739978557180608
Val-d'Oise,0.3705034364353096
Val-de-Marne,0.5532863886041022
Vale of Glamorgan,0.41998215009513473
Valencia,-0.060505267059819824
Valle del Guadalhorce,-0.21675546485341496
Var,-0.031095344570200065
Varese,0.03822701469895357
Vaucluse,0.07470178808339958
Venezia,-0.28980367899096215
Ventura County,-0.18320153317002444
Verona,0.1667057070096548
Vicenza,-0.15908707060263444
Vienne,0.3805211953235952
Vorpommern-Rügen,-0.36128740199357423
Västernorrland County,-0.4613048656737905
Västra Götaland County,-0.46442036401282405
Wahlkreis Rheintal,0.07597737496215584
Wahlkreis St. Gallen,0.3600877125868279
Wake County,0.3271423470758909
Warren County,-0.5508247155211434
Warrington,0.3065131802086624
Warwickshire,0.6201027264942685
Washington County,0.08172253403014686
Washoe County,-0.03618662524131395
Washtenaw County,0.08671546498432961
Waterberg District Municipality,-0.6622661785325221
Watthana District,0.18917776913478018
Wayne County,0.2053597922244016
Wellington City,-0.18016149708452373
Wellington County,0.05756438557017955
West Berkshire,0.42741919817542057
West Dunbartonshire,0.3875379533239276
West Glamorgan,0.44023476472189105
West Lothian,0.5954498531463307
West Midlands Combined Authority,0.6079854858755983
West Sussex,0.48862989759966813
West Yorkshire,0.5301360664302297
Westchester County,0.02460417948318424
Western Isles,0.0013467524931278828
Westmoreland County,-0.4032362052767323
Whatcom County,-1.0
Wichita County,-0.06052275326688024
Williams County,-0.0900214644236552
Wiltshire,0.5149251536977996
Windham County,0.21533417330704913
Windsor and Maidenhead,0.4997737787227223
Wokingham,0.20960296546186138
Woodford County,-0.6788442333021305
Worcester County,-0.14585395716854818
Worcestershire,0.5894759113690743
Wrexham,0.5580749330560166
Wrocław County,0.13245323570650439
Xianyou County,0.21004201260420152
Yeniseisk Rayon,-0.8933196039606186
Yonne,-0.21821789023599236
York,0.34701046040549627
York County,0.1532939082934015
York Region,0.03371478249494492
Zakynthos Regional Unit,-0.04198371347814298
Zamora,0.1999999999999999
Zgierz County,-0.6099070450312105
eThekwini Metropolitan Municipality,0.2001892430751715
iLembe District Municipality,0.0140513412855882
pachalik de Rabat,-0.3148336618027137
pachalik de Tanger طنجة,-1.0
Żuromin County,-0.16646128560692813
