county_fips,period,sentiment_score,cases_metric,cases_per_100k_7day_avg
06003,2020-03-04,-0.4767,2.6030940954884327,2.6030940954884327
06003,2020-03-09,0.0,4.264116042133433,4.264116042133433
06003,2020-03-12,0.0,3.8013437584910448,3.8013437584910448
06003,2020-04-11,-0.4767,0.9255445672847762,0.9255445672847762
06003,2020-04-18,-0.4767,0.9255445672847762,0.9255445672847762
06003,2020-05-04,0.2023,0.9916548935194032,0.9916548935194032
06003,2020-05-20,-0.5719,2.941909517440896,2.941909517440896
06003,2020-05-28,0.6588,3.0741301699101493,3.0741301699101493
06003,2020-05-31,-0.5719,2.809688864971642,2.809688864971642
06003,2020-06-07,-0.4767,5.421046751239404,5.421046751239404
06003,2020-06-10,-0.5719,4.032729900312239,4.032729900312239
06003,2020-06-11,0.2023,3.107185333027463,3.107185333027463
06003,2020-06-15,0.0,3.1732956592620902,3.1732956592620902
06003,2020-07-05,0.0,1.3883168509271644,1.3883168509271644
06003,2020-07-21,0.2732,2.413026907563881,2.413026907563881
06003,2020-08-07,0.6588,2.11553043950806,2.11553043950806
06003,2020-08-08,0.2732,0.7272135885808956,0.7272135885808956
06003,2020-08-17,0.2023,2.2146959288600003,2.2146959288600003
06003,2020-08-20,0.2732,2.5121923969158213,2.5121923969158213
06003,2020-09-02,0.0,0.4958274467597016,0.4958274467597016
06003,2020-09-16,0.0,3.404681801083284,3.404681801083284
06003,2020-10-01,0.6588,3.768288595373732,3.768288595373732
06003,2020-10-23,0.0,1.3883168509271644,1.3883168509271644
06003,2020-10-28,0.0,1.8510891345695524,1.8510891345695524
06003,2020-10-31,0.2732,1.0247100566367169,1.0247100566367169
06003,2020-11-01,0.2023,1.0247100566367169,1.0247100566367169
06003,2020-11-11,0.0,1.3222065246925376,1.3222065246925376
06003,2020-11-13,0.0,1.3222065246925376,1.3222065246925376
06003,2020-11-23,0.2023,1.9171994608041796,1.9171994608041796
06003,2020-12-18,0.0,2.8427440280889558,2.8427440280889558
06091,2020-03-02,0.2023,4.534258158600998,4.534258158600998
06091,2020-03-08,-0.4767,3.0811947332578207,3.0811947332578207
06091,2020-03-12,0.6588,1.0854208719430958,1.0854208719430958
06091,2020-03-23,0.0,1.33051590754315,1.33051590754315
06091,2020-03-25,0.6588,3.2912761923435814,3.2912761923435814
06091,2020-04-11,-0.5719,3.886506993086569,3.886506993086569
06091,2020-04-27,0.0,3.1512218862864074,3.1512218862864074
06091,2020-05-15,-0.5719,2.2058553204004854,2.2058553204004854
06091,2020-05-16,-0.5256,2.2058553204004854,2.2058553204004854
06091,2020-05-24,0.6588,2.7310589681148865,2.7310589681148865
06091,2020-05-29,0.0,0.0,0.0
06091,2020-06-04,0.2023,1.4005430605717366,1.4005430605717366
06091,2020-06-24,-0.5256,4.061574875658037,4.061574875658037
06091,2020-07-01,0.2023,0.0,0.0
06091,2020-07-22,0.2732,1.4355566370860302,1.4355566370860302
06091,2020-07-28,-0.5719,1.505583790114617,1.505583790114617
06091,2020-08-01,-0.5256,0.6302443772572816,0.6302443772572816
06091,2020-08-04,0.2023,0.175067882571467,0.175067882571467
06091,2020-08-14,0.0,3.221249039314994,3.221249039314994
06091,2020-08-15,-0.5256,3.221249039314994,3.221249039314994
06091,2020-08-19,0.0,4.061574875658036,4.061574875658036
06091,2020-08-29,-0.5719,0.9103529893716288,0.9103529893716288
06091,2020-10-02,-0.5719,4.166615605200916,4.166615605200916
06091,2020-10-05,0.2023,4.166615605200916,4.166615605200916
06091,2020-10-24,-0.4767,2.9061268506863533,2.9061268506863533
06091,2020-10-29,0.6588,1.155448024971683,1.155448024971683
06091,2020-11-06,0.6588,4.2016291817152105,4.2016291817152105
06091,2020-11-14,-0.5719,1.7506788257146708,1.7506788257146708
06091,2020-11-26,0.2732,3.1162083097721145,3.1162083097721145
06091,2020-12-07,0.0,1.0854208719430958,1.0854208719430958
06091,2020-12-17,-0.4767,3.291276192343581,3.291276192343581
06091,2020-12-26,-0.23835,1.0153937189145088,1.0153937189145088
08033,2020-03-04,0.0,1.3494045270594162,1.3494045270594162
08033,2020-03-06,0.0,0.8996030180396107,0.8996030180396107
08033,2020-03-09,-0.5719,0.0550777357983435,0.0550777357983435
08033,2020-03-26,0.466,0.2019516979272595,0.2019516979272595
08033,2020-03-31,-0.5719,1.0464769801685267,1.0464769801685267
08033,2020-04-01,-0.4767,1.87264301714368,1.87264301714368
08033,2020-04-02,0.0,2.074594715070939,2.074594715070939
08033,2020-04-26,-0.5719,2.092953960337054,2.092953960337054
08033,2020-05-15,0.6588,0.0,0.0
08033,2020-05-16,0.6588,0.5140588674512062,0.5140588674512062
08033,2020-05-22,-0.5256,2.07459471507094,2.07459471507094
08033,2020-05-25,-0.5719,0.0,0.0
08033,2020-06-12,0.2732,0.7894475464429238,0.7894475464429238
08033,2020-07-17,0.2023,1.7257690550147635,1.7257690550147635
08033,2020-07-19,-0.5256,1.7808467908131074,1.7808467908131074
08033,2020-09-03,0.6588,0.6058550937817787,0.6058550937817787
08033,2020-09-12,0.6588,0.6242143390478933,0.6242143390478933
08033,2020-09-13,0.6588,0.6242143390478933,0.6242143390478933
08033,2020-09-22,-0.5719,0.0,0.0
08033,2020-11-19,0.2732,0.9179622633057252,0.9179622633057252
08033,2020-11-25,-0.28595,2.019516979272596,2.019516979272596
08033,2020-11-29,0.6588,2.515216601457688,2.515216601457688
08033,2020-12-12,0.2732,1.835924526611451,1.835924526611451
08033,2020-12-22,0.0,1.009758489636298,1.009758489636298
08033,2020-12-23,-0.16164999999999996,1.0648362254346415,1.0648362254346415
08033,2020-12-27,0.0,0.8812437727734963,0.8812437727734963
08055,2020-03-08,0.0,1.8629760421280983,1.8629760421280983
08055,2020-03-10,0.0,1.609979295666258,1.609979295666258
08055,2020-03-12,0.2732,1.609979295666258,1.609979295666258
08055,2020-03-14,0.2732,0.8279893520569326,0.8279893520569326
08055,2020-03-15,-0.5256,0.0,0.0
08055,2020-03-17,-0.4767,1.4949807745472392,1.4949807745472392
08055,2020-03-27,0.0,1.7019781125614724,1.7019781125614724
08055,2020-04-04,-0.5256,2.2769707181565644,2.2769707181565644
08055,2020-04-13,0.2732,0.5749926055950921,0.5749926055950921
08055,2020-04-18,-0.5256,2.690965394185031,2.690965394185031
08055,2020-04-26,0.2023,0.0,0.0
08055,2020-05-01,0.2732,0.643991718266503,0.643991718266503
08055,2020-05-05,0.2732,0.0,0.0
08055,2020-05-17,0.0,2.4379686477231908,2.4379686477231908
08055,2020-06-03,0.6588,0.0,0.0
08055,2020-06-09,0.2732,1.954974859023313,1.954974859023313
08055,2020-06-13,0.2023,0.7589902393855216,0.7589902393855216
08055,2020-07-01,-0.5719,0.7589902393855216,0.7589902393855216
08055,2020-07-03,0.0,0.7589902393855216,0.7589902393855216
08055,2020-07-05,0.2732,0.0,0.0
08055,2020-08-10,-0.4767,0.0,0.0
08055,2020-08-13,0.2023,0.8739887605045399,0.8739887605045399
08055,2020-08-17,0.0,0.8739887605045399,0.8739887605045399
08055,2020-08-25,0.2023,1.1269855069663803,1.1269855069663803
08055,2020-08-26,0.2732,1.1269855069663803,1.1269855069663803
08055,2020-09-01,0.23775000000000002,0.9659875773997548,0.9659875773997548
08055,2020-09-22,0.6588,0.7359905351617179,0.7359905351617179
08055,2020-09-26,-0.5719,1.3109831407568098,1.3109831407568098
08055,2020-10-03,-0.4767,3.771951492703804,3.771951492703804
08055,2020-10-09,0.0,0.666991422490307,0.666991422490307
08055,2020-10-21,-0.4767,0.0,0.0
08055,2020-10-24,-0.5719,0.0,0.0
08055,2020-11-10,0.2023,0.0,0.0
08055,2020-12-04,0.6588,2.4379686477231908,2.4379686477231908
08055,2020-12-12,0.6588,0.8509890562807365,0.8509890562807365
08055,2020-12-21,-0.5719,0.0229997042238039,0.0229997042238039
08061,2020-03-08,-0.4767,2.5319981263213864,2.5319981263213864
08061,2020-03-09,-0.5719,2.5319981263213864,2.5319981263213864
08061,2020-03-29,-0.5719,0.7636184825413707,0.7636184825413707
08061,2020-04-28,0.1366,1.3262847328350122,1.3262847328350122
08061,2020-04-30,-0.4767,1.6478083044313787,1.6478083044313787
08061,2020-05-14,-0.4767,1.4870465186331951,1.4870465186331951
08061,2020-06-01,0.0,0.924380268339554,0.924380268339554
08061,2020-06-24,-0.4767,1.1253325005872832,1.1253325005872832
08061,2020-07-02,0.2732,0.0,0.0
08061,2020-07-04,0.43055000000000004,0.0,0.0
08061,2020-07-05,-0.5719,0.4019044644954584,0.4019044644954584
08061,2020-07-30,0.6588,1.768379643780016,1.768379643780016
08061,2020-07-31,-0.5256,1.0449516076881915,1.0449516076881915
08061,2020-09-09,0.0,1.5473321883075144,1.5473321883075144
08061,2020-09-17,0.6588,0.8038089289909166,0.8038089289909166
08061,2020-09-18,-0.5256,0.8038089289909165,0.8038089289909165
08061,2020-09-25,0.0,0.9042850451147812,0.9042850451147812
08061,2020-09-30,-0.5719,1.2258086167111475,1.2258086167111475
08061,2020-10-20,-0.5719,0.0,0.0
08061,2020-10-27,-0.5719,1.7080939741056975,1.7080939741056975
08061,2020-11-07,0.2732,1.4870465186331951,1.4870465186331951
08061,2020-11-11,-0.5256,1.5674274115322873,1.5674274115322873
08061,2020-11-23,0.2732,0.0602856696743189,0.0602856696743189
08061,2020-11-27,-0.4767,1.4870465186331956,1.4870465186331956
08061,2020-12-01,-0.4767,1.4870465186331956,1.4870465186331956
08061,2020-12-04,-0.4767,0.4219996877202313,0.4219996877202313
08061,2020-12-15,0.6588,0.7837137057661437,0.7837137057661437
08061,2020-12-21,0.0,0.6028566967431875,0.6028566967431875
08061,2020-12-22,0.0,0.0,0.0
08069,2020-03-22,-0.4767,2.735745185343674,2.735745185343674
08069,2020-04-10,0.2732,0.0816640353833932,0.0816640353833932
08069,2020-04-17,-0.4767,1.0616324599841125,1.0616324599841125
08069,2020-04-29,-0.4767,1.878272813818045,1.878272813818045
08069,2020-05-04,0.0,1.1024644776758088,1.1024644776758088
08069,2020-05-23,0.0,0.9391364069090224,0.9391364069090224
08069,2020-05-25,0.0,0.9391364069090224,0.9391364069090224
08069,2020-05-30,-0.4767,0.7349763184505392,0.7349763184505392
08069,2020-06-05,0.2732,0.9595524157548708,0.9595524157548708
08069,2020-06-08,-0.4767,0.9595524157548708,0.9595524157548708
08069,2020-06-14,-0.4767,2.225344964197466,2.225344964197466
08069,2020-07-07,-0.5719,0.0,0.0
08069,2020-07-25,0.6588,0.4287361857628146,0.4287361857628146
08069,2020-07-30,0.0,0.4287361857628146,0.4287361857628146
08069,2020-08-13,0.6588,2.082432902276528,2.082432902276528
08069,2020-09-05,-0.4767,1.0003844334465677,1.0003844334465677
08069,2020-09-08,-0.5719,1.5924486899761685,1.5924486899761685
08069,2020-09-20,-0.5719,1.9599368492014384,1.9599368492014384
08069,2020-09-30,0.6588,1.429120619209382,1.429120619209382
08069,2020-10-05,-0.5256,2.4703370703476457,2.4703370703476457
08069,2020-10-07,0.0,3.75654562763609,3.75654562763609
08069,2020-10-15,0.0,0.0408320176916966,0.0408320176916966
08069,2020-10-16,0.2023,0.6124802653754493,0.6124802653754493
08069,2020-11-17,-0.5243,0.1633280707667865,0.1633280707667865
08069,2020-11-29,0.0,1.1228804865216573,1.1228804865216573
08069,2020-12-19,0.2732,0.0,0.0
08103,2020-03-06,0.6588,1.1373472512711351,1.1373472512711351
08103,2020-03-07,-0.5719,1.1116928019943426,1.1116928019943426
08103,2020-03-11,0.0,0.7183245797501907,0.7183245797501907
08103,2020-03-15,-0.5256,0.6328097488275489,0.6328097488275489
08103,2020-03-17,0.0,0.2736474589524535,0.2736474589524535
08103,2020-04-05,0.6588,0.4788830531667937,0.4788830531667937
08103,2020-04-08,-0.4767,0.444677120797737,0.444677120797737
08103,2020-04-09,0.0,0.444677120797737,0.444677120797737
08103,2020-04-11,0.043450000000000044,1.2656194976550978,1.2656194976550978
08103,2020-04-13,0.0,0.8209423768573608,0.8209423768573608
08103,2020-04-17,0.6588,1.8813262802981183,1.8813262802981183
08103,2020-04-29,0.0,1.5563699227920798,1.5563699227920798
08103,2020-05-07,0.2732,0.0,0.0
08103,2020-05-08,0.2732,0.0,0.0
08103,2020-05-19,0.0,0.7012216135656624,0.7012216135656624
08103,2020-05-26,0.0,0.0171029661845283,0.0171029661845283
08103,2020-05-28,-0.4767,0.0171029661845283,0.0171029661845283
08103,2020-06-09,-0.4767,1.7616055170064198,1.7616055170064198
08103,2020-06-15,0.2732,0.8038394106728325,0.8038394106728325
08103,2020-06-23,0.0,1.3853402609467962,1.3853402609467962
08103,2020-07-04,0.2732,0.8722512754109459,0.8722512754109459
08103,2020-07-11,0.0,1.3511343285777395,1.3511343285777395
08103,2020-07-25,-0.5256,0.0,0.0
08103,2020-08-02,0.0,0.7525305121192475,0.7525305121192475
